41.003444,-109.045223
41.0052349470263,-108.985837970555
41.0069952983737,-108.926449753005
41.0087250505464,-108.867058401924
41.010424200109,-108.807663971913
41.0120927436864,-108.748266517596
41.0137306779637,-108.68886609362
41.0153379996866,-108.629462754659
41.0169147056611,-108.570056555407
41.0184607927536,-108.510647550584
41.0199762578912,-108.451235794929
41.0214610980612,-108.391821343206
41.0229153103117,-108.332404250199
41.024338891751,-108.272984570714
41.0257318395484,-108.213562359577
41.0270941509336,-108.154137671634
41.0284258231968,-108.094710561752
41.0297268536892,-108.035281084817
41.0309972398223,-107.975849295733
41.0322369790687,-107.916415249424
41.0334460689615,-107.856979000831
41.0346245070944,-107.797540604912
41.0357722911222,-107.738100116645
41.0368894187604,-107.678657591023
41.0379758877852,-107.619213083054
41.0390316960338,-107.559766647764
41.0400568414041,-107.500318340193
41.0410513218549,-107.440868215398
41.0420151354061,-107.381416328449
41.0429482801384,-107.321962734429
41.0438507541932,-107.262507488438
41.0447225557732,-107.203050645587
41.045563683142,-107.143592260999
41.0463741346239,-107.084132389812
41.0471539086046,-107.024671087174
41.0479030035305,-106.965208408245
41.0486214179093,-106.905744408196
41.0493091503094,-106.846279142209
41.0499661993606,-106.786812665476
41.0505925637536,-106.727345033197
41.0511882422401,-106.667876300586
41.0517532336331,-106.60840652286
41.0522875368066,-106.548935755248
41.0527911506957,-106.489464052986
41.0532640742966,-106.429991471317
41.0537063066667,-106.370518065493
41.0541178469245,-106.31104389077
41.0544986942496,-106.251569002413
41.0548488478829,-106.192093455689
41.0551683071264,-106.132617305874
41.0554570713433,-106.073140608247
41.0557151399577,-106.013663418091
41.0559425124553,-105.954185790695
41.0561391883828,-105.894707781349
41.0563051673481,-105.835229445348
41.0564404490202,-105.775750837988
41.0565450331294,-105.71627201457
41.0566189194672,-105.656793030392
41.0566621078863,-105.597313940758
41.0566745983006,-105.537834800971
41.0566563906852,-105.478355666334
41.0566074850765,-105.418876592149
41.0565278815718,-105.359397633721
41.0564175803299,-105.29991884635
41.0562765815707,-105.240440285338
41.0561048855754,-105.180962005983
41.0559024926862,-105.121484063582
41.0556694033066,-105.062006513428
41.0554056179014,-105.002529410811
41.0551111369965,-104.943052811019
41.0547859611788,-104.883576769335
41.0544300910966,-104.824101341037
41.0540435274594,-104.764626581399
41.0536262710377,-104.705152545689
41.0531783226632,-104.645679289168
41.0526996832288,-104.586206867094
41.0521903536886,-104.526735334715
41.0516503350576,-104.467264747274
41.0510796284122,-104.407795160005
41.0504782348897,-104.348326628136
41.0498461556886,-104.288859206883
41.0491833920685,-104.229392951456
41.0484899453501,-104.169927917055
41.047765816915,-104.110464158871
41.0470110082061,-104.051001732082
41.0462255207271,-103.991540691858
41.0454093560429,-103.932081093356
41.0445625157793,-103.872622991724
41.0436850016232,-103.813166442095
41.0427768153224,-103.753711499591
41.0418379586858,-103.694258219322
41.040868433583,-103.634806656382
41.0398682419447,-103.575356865854
41.0388373857626,-103.515908902806
41.037775867089,-103.45646282229
41.0366836880374,-103.397018679344
41.0355608507819,-103.337576528991
41.0344073575577,-103.278136426236
41.0332232106605,-103.21869842607
41.0320084124471,-103.159262583466
41.0307629653348,-103.09982895338
41.0294868718019,-103.040397590749
41.0281801343873,-102.980968550494
41.0268427556905,-102.921541887516
41.0254747383718,-102.862117656696
41.0240760851523,-102.802695912898
41.0226467988134,-102.743276710965
41.0211868821974,-102.683860105719
41.019696338207,-102.624446151961
41.0181751698055,-102.565034904472
41.0166233800168,-102.505626418011
41.0150409719252,-102.446220747314
41.0134279486628,-102.386817947097
41.0117843134496,-102.327418072049
41.0101100695519,-102.268021176838
41.0084052202962,-102.208627316109
41.0066697690702,-102.149236544481
41.0049037193229,-102.089848916548
41.003444,-102.041524
40.9584206739421,-102.041524
40.9133969951867,-102.041524
40.86837296381,-102.041524
40.8233485798889,-102.041524
40.7783238435013,-102.041524
40.7332987518363,-102.041524
40.6882733078033,-102.041524
40.6432475114821,-102.041524
40.5982213629534,-102.041524
40.5531948622988,-102.041524
40.5081680096008,-102.041524
40.4631408049428,-102.041524
40.4181132484089,-102.041524
40.3730853400843,-102.041524
40.328057080055,-102.041524
40.2830284684077,-102.041524
40.2379995052302,-102.041524
40.1929701906111,-102.041524
40.1479405246398,-102.041524
40.1029105074067,-102.041524
40.0578801390029,-102.041524
40.0128494195206,-102.041524
39.9678183490527,-102.041524
39.9227869276929,-102.041524
39.8777551555361,-102.041524
39.8327230326776,-102.041524
39.787690559214,-102.041524
39.7426577352426,-102.041524
39.6976245608615,-102.041524
39.6525910361697,-102.041524
39.6075571612672,-102.041524
39.5625229362547,-102.041524
39.5174883612339,-102.041524
39.4724534363074,-102.041524
